person_id,trip_index,departure_time,arrival_time,preceding_purpose,following_purpose,ox,oy,dx,dy,abm_region,age,employed,sex,socioprofessional_class,has_driving_license,has_pt_subscription,trip_id,origin_abm_region,destination_abm_region,inner_trip
3032958,4,73606.0,73846.0,home,leisure,2.68331821,48.7732371,2.67777953,48.76239565,21,35,True,female,4,True,True,42408,21.0,21.0,True
3032958,5,87886.0,91546.0,leisure,home,2.67777953,48.76239565,2.68331821,48.7732371,21,35,True,female,4,True,True,42409,21.0,21.0,True
3084231,4,70782.0,71022.0,home,leisure,2.68517708,48.76242967,2.66725009,48.76184962,21,38,True,female,4,True,True,79401,21.0,21.0,True
3084231,5,85062.0,88722.0,leisure,home,2.66725009,48.76184962,2.68517708,48.76242967,21,38,True,female,4,True,True,79402,21.0,21.0,True
2518967,1,44970.0,45270.0,work,leisure,2.68793343,48.763509,2.69135215,48.76318537,21,35,True,female,4,True,True,137924,21.0,21.0,True
2518967,2,47970.0,48270.0,leisure,work,2.69135215,48.76318537,2.68793343,48.763509,21,35,True,female,4,True,True,137925,21.0,21.0,True
3056450,3,65862.0,66162.0,home,shop,2.67734497,48.76066204,2.67484993,48.76301199,21,44,True,male,4,True,False,172129,21.0,21.0,True
3056450,4,66282.0,66582.0,shop,home,2.67484993,48.76301199,2.67734497,48.76066204,21,44,True,male,4,True,False,172130,21.0,21.0,True
2691841,1,43401.0,43701.0,work,leisure,2.66931472,48.76197075,2.67175123,48.76004708,21,30,True,female,4,True,True,172574,21.0,21.0,True
2691841,2,46401.0,46701.0,leisure,work,2.67175123,48.76004708,2.66931472,48.76197075,21,30,True,female,4,True,True,172575,21.0,21.0,True
3132303,1,48070.0,48370.0,work,leisure,2.676681,48.76140244,2.67777953,48.76239565,21,26,True,female,4,True,True,200753,21.0,21.0,True
3132303,2,53170.0,53470.0,leisure,work,2.67777953,48.76239565,2.676681,48.76140244,21,26,True,female,4,True,True,200754,21.0,21.0,True
2643038,5,56732.0,57032.0,other,shop,2.67437133,48.76669634,2.67514148,48.76364488,21,56,True,female,3,True,False,242205,21.0,21.0,True
2643038,6,60572.0,60872.0,shop,other,2.67514148,48.76364488,2.68366913,48.76077897,21,56,True,female,3,True,False,242206,21.0,21.0,True
2674104,1,42120.0,43920.0,work,other,2.69068476,48.7561744,2.68688233,48.77666362,21,31,False,female,6,True,False,255444,21.0,21.0,True
2674104,2,45720.0,47520.0,other,work,2.68688233,48.77666362,2.69068476,48.7561744,21,31,False,female,6,True,False,255445,21.0,21.0,True
3075986,5,70437.0,70737.0,home,other,2.677949,48.77439642,2.68785625,48.7643349,21,47,True,male,6,True,True,255774,21.0,21.0,True
3075986,6,70797.0,71037.0,other,home,2.68785625,48.7643349,2.677949,48.77439642,21,47,True,male,6,True,True,255775,21.0,21.0,True
3056621,2,47350.0,47650.0,leisure,home,2.67508932,48.77779504,2.66205409,48.76842185,21,17,False,male,8,False,False,256532,21.0,21.0,True
3077229,2,58369.0,58669.0,home,leisure,2.68333806,48.762923,2.6829688,48.77439852,21,59,False,male,8,True,True,256567,21.0,21.0,True
3077229,3,62569.0,63169.0,leisure,home,2.6829688,48.77439852,2.68333806,48.762923,21,59,False,male,8,True,True,256568,21.0,21.0,True
3060379,1,34617.0,34917.0,leisure,shop,2.6596498,48.76080738,2.64699966,48.76299219,21,68,False,male,7,True,False,257410,21.0,21.0,True
2400478,1,43148.0,43328.0,work,leisure,2.67184963,48.76177151,2.67125194,48.76242913,21,43,True,male,3,True,True,313012,21.0,21.0,True
2400478,2,45548.0,45848.0,leisure,work,2.67125194,48.76242913,2.67184963,48.76177151,21,43,True,male,3,True,True,313013,21.0,21.0,True
2401691,1,46248.0,46548.0,work,leisure,2.67314338,48.76587885,2.65982978,48.76659106,21,24,True,male,6,True,True,313680,21.0,21.0,True
2401691,2,49548.0,49848.0,leisure,work,2.65982978,48.76659106,2.67314338,48.76587885,21,24,True,male,6,True,True,313681,21.0,21.0,True
2401591,1,48254.0,48854.0,work,leisure,2.66931472,48.76197075,2.67531096,48.76168176,21,41,True,male,5,True,False,314855,21.0,21.0,True
2401591,2,51854.0,52454.0,leisure,work,2.67531096,48.76168176,2.66931472,48.76197075,21,41,True,male,5,True,False,314856,21.0,21.0,True
2407832,5,57051.0,59631.0,other,leisure,2.68800106,48.7743632,2.67517939,48.77316341,21,63,False,female,8,True,False,381202,21.0,21.0,True
2163059,1,44626.0,45226.0,work,shop,2.6780335,48.76065635,2.64699966,48.76299219,21,46,True,female,4,True,False,403391,21.0,21.0,True
2163059,2,47626.0,48226.0,shop,work,2.64699966,48.76299219,2.6780335,48.76065635,21,46,True,female,4,True,False,403392,21.0,21.0,True
3036441,2,73223.0,73823.0,home,leisure,2.68093251,48.7565572,2.67438933,48.75650434,21,24,True,male,3,True,True,437540,21.0,21.0,True
