person_id,trip_index,departure_time,arrival_time,preceding_purpose,following_purpose,ox,oy,dx,dy,abm_region,age,employed,sex,socioprofessional_class,has_driving_license,has_pt_subscription,trip_id,origin_abm_region,destination_abm_region,inner_trip
2691430,1,43405.0,44005.0,work,leisure,3.0194232,48.55176033,3.01834294,48.54686323,9,26,True,male,4,True,True,97357,9.0,9.0,True
2691430,2,48205.0,48805.0,leisure,work,3.01834294,48.54686323,3.0194232,48.55176033,9,26,True,male,4,True,True,97358,9.0,9.0,True
2943467,0,28068.0,28668.0,home,education,3.02106752,48.55393685,3.01269953,48.5552668,9,12,False,male,8,False,False,199609,9.0,9.0,True
2943467,1,36168.0,36768.0,education,home,3.01269953,48.5552668,3.02106752,48.55393685,9,12,False,male,8,False,False,199610,9.0,9.0,True
2932796,7,63515.0,64115.0,other,home,3.01361994,48.56177044,3.02061404,48.55201201,9,39,True,male,2,True,False,360694,9.0,9.0,True
2938609,0,29742.0,30042.0,home,other,3.02120401,48.55238603,3.01712265,48.55598966,9,41,True,female,3,True,True,362861,9.0,9.0,True
2917836,8,66420.0,67020.0,home,other,3.00848007,48.55123735,2.99254516,48.56976794,9,39,True,male,2,True,False,363702,9.0,9.0,True
2917836,9,67620.0,68220.0,other,home,2.99254516,48.56976794,3.00848007,48.55123735,9,39,True,male,2,True,False,363703,9.0,9.0,True
2929091,3,58245.0,58665.0,home,shop,3.01367496,48.55918099,3.02534486,48.55808937,9,69,False,male,7,True,False,363712,9.0,9.0,True
2929091,4,59385.0,59625.0,shop,leisure,3.02534486,48.55808937,3.01335983,48.5514976,9,69,False,male,7,True,False,363713,9.0,9.0,True
2929091,6,66825.0,67065.0,shop,shop,3.01465367,48.56214246,3.00295284,48.55623994,9,69,False,male,7,True,False,363714,9.0,9.0,True
2929091,5,66285.0,66645.0,leisure,shop,3.01335983,48.5514976,3.01465367,48.56214246,9,69,False,male,7,True,False,363715,9.0,9.0,True
2929091,7,67425.0,67965.0,shop,home,3.00295284,48.55623994,3.01367496,48.55918099,9,69,False,male,7,True,False,363716,9.0,9.0,True
2940892,3,51649.0,52249.0,home,other,3.01791138,48.55976861,2.99839385,48.54226824,9,56,True,male,6,True,False,370608,9.0,9.0,True
2947416,0,32231.0,32831.0,home,other,3.01317664,48.5597937,3.03216628,48.55941293,9,59,True,male,6,True,False,370631,9.0,9.0,True
2947416,5,56231.0,57131.0,other,home,2.99839385,48.54226824,3.01317664,48.5597937,9,59,True,male,6,True,False,370632,9.0,9.0,True
2948151,3,65199.0,65799.0,shop,home,3.00295284,48.55623994,3.01926076,48.55664147,9,37,True,female,4,True,False,370639,9.0,9.0,True
2948164,0,23224.0,23524.0,home,other,3.0212684,48.55751637,3.02274258,48.5573716,9,49,True,male,5,True,False,370644,9.0,9.0,True
2948164,1,23584.0,23884.0,other,home,3.02274258,48.5573716,3.0212684,48.55751637,9,49,True,male,5,True,False,370645,9.0,9.0,True
2948164,4,73924.0,74824.0,home,leisure,3.0212684,48.55751637,3.01312431,48.56218258,9,49,True,male,5,True,False,370646,9.0,9.0,True
2948164,5,74884.0,75724.0,leisure,home,3.01312431,48.56218258,3.0212684,48.55751637,9,49,True,male,5,True,False,370647,9.0,9.0,True
2961178,0,28749.0,28989.0,home,other,3.01206701,48.55827703,3.01942652,48.5512107,9,44,True,female,4,True,False,370704,9.0,9.0,True
2967826,4,56614.0,56974.0,home,other,3.02028294,48.55319696,2.99839385,48.54226824,9,12,False,male,8,False,False,370759,9.0,9.0,True
2967826,5,58954.0,59494.0,other,home,2.99839385,48.54226824,3.02028294,48.55319696,9,12,False,male,8,False,False,370760,9.0,9.0,True
2918637,2,64181.0,64781.0,home,leisure,3.01000306,48.55071396,3.0030348,48.5557352,9,10,False,male,8,False,False,371259,9.0,9.0,True
2918637,3,68681.0,69281.0,leisure,home,3.0030348,48.5557352,3.01000306,48.55071396,9,10,False,male,8,False,False,371260,9.0,9.0,True
2925705,0,19839.0,20739.0,home,other,3.01109098,48.55411904,2.99254516,48.56976794,9,48,True,male,6,True,False,371337,9.0,9.0,True
2927647,3,62136.0,62736.0,home,shop,3.003675,48.55485497,3.02491283,48.5563356,9,45,True,male,6,True,False,371364,9.0,9.0,True
2927647,4,65736.0,66636.0,shop,home,3.02491283,48.5563356,3.003675,48.55485497,9,45,True,male,6,True,False,371365,9.0,9.0,True
2934342,3,63636.0,65136.0,home,leisure,3.01899997,48.55040396,3.01363059,48.56052861,9,44,True,male,5,True,False,371416,9.0,9.0,True
2934342,4,65136.0,66636.0,leisure,home,3.01363059,48.56052861,3.01899997,48.55040396,9,44,True,male,5,True,False,371417,9.0,9.0,True
2934342,0,22836.0,24636.0,home,leisure,3.01899997,48.55040396,3.01834294,48.54686323,9,44,True,male,5,True,False,371418,9.0,9.0,True
2937195,4,56944.0,57304.0,home,other,3.01846612,48.54704041,3.02513546,48.55574806,9,3,False,male,8,False,False,371431,9.0,9.0,True
2937195,5,59284.0,59824.0,other,home,3.02513546,48.55574806,3.01846612,48.54704041,9,3,False,male,8,False,False,371432,9.0,9.0,True
2937195,0,28984.0,29404.0,home,other,3.01846612,48.54704041,3.0054965,48.55666804,9,3,False,male,8,False,False,371433,9.0,9.0,True
2937195,1,30484.0,30964.0,other,home,3.0054965,48.55666804,3.01846612,48.54704041,9,3,False,male,8,False,False,371434,9.0,9.0,True
2940833,2,57767.0,58067.0,home,other,3.01949106,48.55131396,3.02315945,48.5519492,9,26,False,female,5,True,False,371457,9.0,9.0,True
2940833,3,58967.0,59567.0,other,home,3.02315945,48.5519492,3.01949106,48.55131396,9,26,False,female,5,True,False,371458,9.0,9.0,True
2942703,2,65061.0,65121.0,other,home,3.01336062,48.55567053,3.01338005,48.55638604,9,30,True,male,4,True,True,371475,9.0,9.0,True
2942836,2,62621.0,63221.0,home,leisure,3.01305303,48.55730604,3.01834294,48.54686323,9,13,False,male,8,False,False,371480,9.0,9.0,True
2942836,3,67121.0,67721.0,leisure,home,3.01834294,48.54686323,3.01305303,48.55730604,9,13,False,male,8,False,False,371481,9.0,9.0,True
2948162,2,64073.0,64673.0,home,leisure,3.0212684,48.55751637,3.0030348,48.5557352,9,8,False,male,8,False,False,371532,9.0,9.0,True
2948162,3,68573.0,69173.0,leisure,home,3.0030348,48.5557352,3.0212684,48.55751637,9,8,False,male,8,False,False,371533,9.0,9.0,True
2949380,0,31637.0,32237.0,home,other,3.02100597,48.551183,3.02027685,48.55497456,9,35,True,female,3,True,True,371542,9.0,9.0,True
2949780,2,58677.0,58977.0,home,other,3.01978001,48.55294597,3.01688003,48.55161409,9,27,False,female,5,True,False,371551,9.0,9.0,True
2949780,3,59877.0,60477.0,other,home,3.01688003,48.55161409,3.01978001,48.55294597,9,27,False,female,5,True,False,371552,9.0,9.0,True
2952500,0,26055.0,26955.0,home,other,3.01962195,48.55095196,2.99839385,48.54226824,9,41,True,male,2,True,False,371586,9.0,9.0,True
2952630,2,65029.0,65629.0,home,leisure,3.02136394,48.55381701,3.01693435,48.55618687,9,13,False,male,8,False,False,371596,9.0,9.0,True
2952630,3,69529.0,70129.0,leisure,home,3.01693435,48.55618687,3.02136394,48.55381701,9,13,False,male,8,False,False,371597,9.0,9.0,True
2952871,8,58231.0,58351.0,home,other,3.01949106,48.55131396,3.02513546,48.55574806,9,34,True,male,2,True,False,371606,9.0,9.0,True
2952871,9,58531.0,58651.0,other,home,3.02513546,48.55574806,3.01949106,48.55131396,9,34,True,male,2,True,False,371607,9.0,9.0,True
2952871,0,26731.0,26851.0,home,other,3.01949106,48.55131396,3.01422659,48.54997725,9,34,True,male,2,True,False,371608,9.0,9.0,True
2952871,1,26971.0,27091.0,other,home,3.01422659,48.54997725,3.01949106,48.55131396,9,34,True,male,2,True,False,371609,9.0,9.0,True
2956744,0,39039.0,39339.0,home,other,3.01556828,48.55346466,3.00880709,48.55087733,9,44,True,male,6,True,False,371650,9.0,9.0,True
2956744,1,39639.0,40239.0,other,home,3.00880709,48.55087733,3.01556828,48.55346466,9,44,True,male,6,True,False,371651,9.0,9.0,True
2966541,0,34211.0,34811.0,home,other,3.01774096,48.55038104,3.02982831,48.56074461,9,46,True,male,6,True,False,371744,9.0,9.0,True
2966541,3,52211.0,52811.0,home,other,3.01774096,48.55038104,3.01839563,48.56070959,9,46,True,male,6,True,False,371745,9.0,9.0,True
2968205,0,36933.0,37233.0,home,shop,3.02012602,48.55034701,3.01964658,48.55087603,9,41,True,male,4,True,True,371780,9.0,9.0,True
2968205,1,38733.0,39033.0,shop,home,3.01964658,48.55087603,3.02012602,48.55034701,9,41,True,male,4,True,True,371781,9.0,9.0,True
2971965,2,68885.0,69485.0,home,leisure,3.01016997,48.55832497,3.01834294,48.54686323,9,16,False,male,8,False,True,371818,9.0,9.0,True
2971965,3,76685.0,77285.0,leisure,home,3.01834294,48.54686323,3.01016997,48.55832497,9,16,False,male,8,False,True,371819,9.0,9.0,True
2972457,0,30206.0,30446.0,home,other,3.01890901,48.55366603,3.00431188,48.55168897,9,38,True,female,4,True,False,371824,9.0,9.0,True
